bus_no,now_stop_name,now_stop_lat,now_stop_long,next_stop_name,next_stop_lat,next_stop_long,distance,time,day,weather_0,weather_11,weather_21,weather_22,weather_23,year,month,il
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,1,False,True,False,False,False,2024,3,4
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,5,1,False,True,False,False,False,2024,3,4
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,11,1,False,True,False,False,False,2024,3,4
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,15,1,False,True,False,False,False,2024,3,4
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,1,False,True,False,False,False,2024,3,4
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,12,3,True,False,False,False,False,2024,3,5
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,3,True,False,False,False,False,2024,3,5
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,3,True,False,False,False,False,2024,3,5
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,3,True,False,False,False,False,2024,3,5
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,3,True,False,False,False,False,2024,3,5
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,3,True,False,False,False,False,2024,3,5
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,10,3,True,False,False,False,False,2024,3,5
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,3,True,False,False,False,False,2024,3,5
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,3,True,False,False,False,False,2024,3,5
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,10,4,True,False,False,False,False,2024,3,6
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,4,True,False,False,False,False,2024,3,6
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,4,True,False,False,False,False,2024,3,6
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,4,True,False,False,False,False,2024,3,6
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,4,True,False,False,False,False,2024,3,6
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,4,True,False,False,False,False,2024,3,6
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,10,4,True,False,False,False,False,2024,3,6
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,4,True,False,False,False,False,2024,3,6
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,4,True,False,False,False,False,2024,3,6
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,10,2,True,False,False,False,False,2024,3,7
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,2,True,False,False,False,False,2024,3,7
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,2,True,False,False,False,False,2024,3,7
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,2,True,False,False,False,False,2024,3,7
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,2,True,False,False,False,False,2024,3,7
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,2,True,False,False,False,False,2024,3,7
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,10,2,True,False,False,False,False,2024,3,7
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,2,True,False,False,False,False,2024,3,7
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,2,True,False,False,False,False,2024,3,7
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,10,0,True,False,False,False,False,2024,3,8
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,0,True,False,False,False,False,2024,3,8
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,0,True,False,False,False,False,2024,3,8
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,0,True,False,False,False,False,2024,3,8
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,0,True,False,False,False,False,2024,3,8
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,5,0,True,False,False,False,False,2024,3,8
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,11,0,True,False,False,False,False,2024,3,8
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,0,True,False,False,False,False,2024,3,8
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,0,True,False,False,False,False,2024,3,8
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,9,1,True,False,False,False,False,2024,3,11
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,1,True,False,False,False,False,2024,3,11
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,6,1,True,False,False,False,False,2024,3,11
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,1,True,False,False,False,False,2024,3,11
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,5,1,True,False,False,False,False,2024,3,11
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,1,True,False,False,False,False,2024,3,11
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,9,1,True,False,False,False,False,2024,3,11
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,12,1,True,False,False,False,False,2024,3,11
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,1,True,False,False,False,False,2024,3,11
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,10,3,True,False,False,False,False,2024,3,12
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,3,True,False,False,False,False,2024,3,12
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,3,True,False,False,False,False,2024,3,12
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,3,True,False,False,False,False,2024,3,12
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,3,True,False,False,False,False,2024,3,12
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,3,True,False,False,False,False,2024,3,12
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,9,3,True,False,False,False,False,2024,3,12
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,3,True,False,False,False,False,2024,3,12
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,3,True,False,False,False,False,2024,3,12
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,9,4,True,False,False,False,False,2024,3,13
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,4,True,False,False,False,False,2024,3,13
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,5,4,True,False,False,False,False,2024,3,13
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,4,True,False,False,False,False,2024,3,13
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,4,True,False,False,False,False,2024,3,13
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,4,True,False,False,False,False,2024,3,13
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,11,4,True,False,False,False,False,2024,3,13
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,4,True,False,False,False,False,2024,3,13
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,4,True,False,False,False,False,2024,3,13
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,10,2,True,False,False,False,False,2024,3,14
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,2,True,False,False,False,False,2024,3,14
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,2,True,False,False,False,False,2024,3,14
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,2,True,False,False,False,False,2024,3,14
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,2,True,False,False,False,False,2024,3,14
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,2,True,False,False,False,False,2024,3,14
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,10,2,True,False,False,False,False,2024,3,14
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,2,True,False,False,False,False,2024,3,14
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,2,True,False,False,False,False,2024,3,14
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,9,0,True,False,False,False,False,2024,3,15
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,0,True,False,False,False,False,2024,3,15
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,0,True,False,False,False,False,2024,3,15
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,5,0,True,False,False,False,False,2024,3,15
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,0,True,False,False,False,False,2024,3,15
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,0,True,False,False,False,False,2024,3,15
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,11,0,True,False,False,False,False,2024,3,15
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,16,0,True,False,False,False,False,2024,3,15
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,0,True,False,False,False,False,2024,3,15
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,10,1,True,False,False,False,False,2024,3,18
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,1,True,False,False,False,False,2024,3,18
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,1,True,False,False,False,False,2024,3,18
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,1,True,False,False,False,False,2024,3,18
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,1,True,False,False,False,False,2024,3,18
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,1,True,False,False,False,False,2024,3,18
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,10,1,True,False,False,False,False,2024,3,18
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,1,True,False,False,False,False,2024,3,18
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,1,True,False,False,False,False,2024,3,18
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,12,3,True,False,False,False,False,2024,3,19
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,3,True,False,False,False,False,2024,3,19
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,3,True,False,False,False,False,2024,3,19
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,3,True,False,False,False,False,2024,3,19
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,3,True,False,False,False,False,2024,3,19
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,5,3,True,False,False,False,False,2024,3,19
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,11,3,True,False,False,False,False,2024,3,19
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,3,True,False,False,False,False,2024,3,19
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,3,True,False,False,False,False,2024,3,19
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,10,4,True,False,False,False,False,2024,3,20
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,4,True,False,False,False,False,2024,3,20
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,4,True,False,False,False,False,2024,3,20
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,4,True,False,False,False,False,2024,3,20
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,4,True,False,False,False,False,2024,3,20
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,4,True,False,False,False,False,2024,3,20
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,10,4,True,False,False,False,False,2024,3,20
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,12,4,True,False,False,False,False,2024,3,20
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,4,True,False,False,False,False,2024,3,20
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,10,2,True,False,False,False,False,2024,3,21
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,2,True,False,False,False,False,2024,3,21
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,2,True,False,False,False,False,2024,3,21
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,2,True,False,False,False,False,2024,3,21
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,2,True,False,False,False,False,2024,3,21
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,6,2,True,False,False,False,False,2024,3,21
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,10,2,True,False,False,False,False,2024,3,21
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,15,2,True,False,False,False,False,2024,3,21
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,2,True,False,False,False,False,2024,3,21
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,9,0,True,False,False,False,False,2024,3,22
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,0,True,False,False,False,False,2024,3,22
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,0,True,False,False,False,False,2024,3,22
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,0,True,False,False,False,False,2024,3,22
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,0,True,False,False,False,False,2024,3,22
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,0,True,False,False,False,False,2024,3,22
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,10,0,True,False,False,False,False,2024,3,22
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,0,True,False,False,False,False,2024,3,22
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,0,True,False,False,False,False,2024,3,22
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,9,1,True,False,False,False,False,2024,3,25
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,1,True,False,False,False,False,2024,3,25
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,1,True,False,False,False,False,2024,3,25
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,1,True,False,False,False,False,2024,3,25
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,5,1,True,False,False,False,False,2024,3,25
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,1,True,False,False,False,False,2024,3,25
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,10,1,True,False,False,False,False,2024,3,25
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,1,True,False,False,False,False,2024,3,25
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,1,True,False,False,False,False,2024,3,25
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,10,3,True,False,False,False,False,2024,3,26
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,3,True,False,False,False,False,2024,3,26
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,3,True,False,False,False,False,2024,3,26
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,5,3,True,False,False,False,False,2024,3,26
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,3,True,False,False,False,False,2024,3,26
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,3,True,False,False,False,False,2024,3,26
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,11,3,True,False,False,False,False,2024,3,26
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,3,True,False,False,False,False,2024,3,26
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,3,True,False,False,False,False,2024,3,26
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,10,4,True,False,False,False,False,2024,3,27
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,5,4,True,False,False,False,False,2024,3,27
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,4,True,False,False,False,False,2024,3,27
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,4,True,False,False,False,False,2024,3,27
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,7,4,True,False,False,False,False,2024,3,27
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,4,True,False,False,False,False,2024,3,27
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,10,4,True,False,False,False,False,2024,3,27
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,4,True,False,False,False,False,2024,3,27
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,4,True,False,False,False,False,2024,3,27
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,10,2,True,False,False,False,False,2024,3,28
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,2,True,False,False,False,False,2024,3,28
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,2,True,False,False,False,False,2024,3,28
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,2,True,False,False,False,False,2024,3,28
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,2,True,False,False,False,False,2024,3,28
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,2,True,False,False,False,False,2024,3,28
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,10,2,True,False,False,False,False,2024,3,28
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,2,True,False,False,False,False,2024,3,28
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,2,True,False,False,False,False,2024,3,28
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,11,0,True,False,False,False,False,2024,3,29
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,5,0,True,False,False,False,False,2024,3,29
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,0,True,False,False,False,False,2024,3,29
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,0,True,False,False,False,False,2024,3,29
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,0,True,False,False,False,False,2024,3,29
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,0,True,False,False,False,False,2024,3,29
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,10,0,True,False,False,False,False,2024,3,29
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,13,0,True,False,False,False,False,2024,3,29
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,0,True,False,False,False,False,2024,3,29
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,10,1,True,False,False,False,False,2024,4,1
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,1,True,False,False,False,False,2024,4,1
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,1,True,False,False,False,False,2024,4,1
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,5,1,True,False,False,False,False,2024,4,1
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,1,True,False,False,False,False,2024,4,1
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,1,True,False,False,False,False,2024,4,1
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,10,1,True,False,False,False,False,2024,4,1
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,1,True,False,False,False,False,2024,4,1
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,1,True,False,False,False,False,2024,4,1
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,10,3,True,False,False,False,False,2024,4,2
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,4,3,True,False,False,False,False,2024,4,2
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,7,3,True,False,False,False,False,2024,4,2
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,3,True,False,False,False,False,2024,4,2
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,6,3,True,False,False,False,False,2024,4,2
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,3,True,False,False,False,False,2024,4,2
4,14,36.3331,127.373657,16,36.332426,127.340248,3.5,11,3,True,False,False,False,False,2024,4,2
4,21,36.332426,127.340248,8,36.345647,127.301785,5.7,14,3,True,False,False,False,False,2024,4,2
4,9,36.345647,127.301785,29,36.348556,127.298218,0.5,1,3,True,False,False,False,False,2024,4,2
4,11,36.364762,127.44037,15,36.34692,127.431126,2.8,10,4,True,False,False,False,False,2024,4,3
4,20,36.34692,127.431126,6,36.339839,127.419931,1.3,5,4,True,False,False,False,False,2024,4,3
4,6,36.339839,127.419931,14,36.328473,127.404348,2.8,6,4,True,False,False,False,False,2024,4,3
4,18,36.328473,127.404348,27,36.326103,127.394357,1.0,4,4,True,False,False,False,False,2024,4,3
4,30,36.326103,127.394357,2,36.33037,127.383093,1.3,5,4,True,False,False,False,False,2024,4,3
4,2,36.33037,127.383093,11,36.3331,127.373657,1.1,4,4,True,False,False,False,False,2024,4,3
